oid,platformname_1,datetime_1,speed_km_hr_1,distance_1_sec_1,bearing,point_x,point_y,point_z,platformtypename
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68112645,-67.13162838,18.50441818,0,Vehicle
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68112645,-67.13155883,18.50454391,0,Vehicle
-1,Mako1,10/3/2018 0:08,60,16.66666667,283.0045628,-67.11709754,18.5191749,0,Speed Boat
-1,Neptune1,10/3/2018 0:08,40,11.11111111,349.0999438,-67.0277301,18.51566711,0,Ship
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,84.48140495,-67.12726341,18.54000227,0,Aircraft
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68112645,-67.13148928,18.50466964,0,Vehicle
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,84.48140495,-67.12527218,18.5401357,0,Aircraft
-1,Mako1,10/3/2018 0:08,60,16.66666667,282.7367631,-67.11724326,18.51920748,0,Speed Boat
-1,Neptune1,10/3/2018 0:08,40,11.11111111,349.2138207,-67.02774917,18.51576002,0,Ship
-1,Mako1,10/3/2018 0:08,60,16.66666667,282.4643746,-67.11738914,18.51923943,0,Speed Boat
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,89.03236705,-67.12327784,18.54021737,0,Aircraft
-1,Neptune1,10/3/2018 0:08,40,11.11111111,349.3276027,-67.02776804,18.51585295,0,Ship
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68112645,-67.13141973,18.50479537,0,Vehicle
-1,Neptune1,10/3/2018 0:08,40,11.11111111,349.4413865,-67.02778672,18.51594593,0,Ship
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68112644,-67.13135018,18.5049211,0,Vehicle
-1,Mako1,10/3/2018 0:08,60,16.66666667,282.187773,-67.11753517,18.51927073,0,Speed Boat
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,89.03236705,-67.12128192,18.54024933,0,Aircraft
-1,Neptune1,10/3/2018 0:08,40,11.11111111,349.5554914,-67.02780521,18.51603894,0,Ship
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68112644,-67.13128062,18.50504682,0,Vehicle
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,89.03236705,-67.11928577,18.54023549,0,Aircraft
-1,Mako1,10/3/2018 0:08,60,16.66666667,281.9064168,-67.11768136,18.51930137,0,Speed Boat
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68082202,-67.13121107,18.50517255,0,Vehicle
-1,Neptune1,10/3/2018 0:08,40,11.11111111,349.6694658,-67.0278235,18.51613198,0,Ship
-1,Mako1,10/3/2018 0:08,60,16.66666667,281.6202646,-67.11782771,18.51933134,0,Speed Boat
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,91.78041798,-67.11729052,18.54017669,0,Aircraft
-1,Mako1,10/3/2018 0:08,60,16.66666667,281.3298212,-67.11797421,18.51936063,0,Speed Boat
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68082202,-67.13114152,18.50529828,0,Vehicle
-1,Neptune1,10/3/2018 0:08,40,11.11111111,349.6694658,-67.02784159,18.51622506,0,Ship
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,91.78041798,-67.11529729,18.54007341,0,Aircraft
-1,Neptune1,10/3/2018 0:08,40,11.11111111,349.6694658,-67.02785949,18.51631817,0,Ship
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68082202,-67.13107197,18.50542401,0,Vehicle
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,95.95083432,-67.11330716,18.53992578,0,Aircraft
-1,Mako1,10/3/2018 0:08,60,16.66666667,281.0341179,-67.11812086,18.51938923,0,Speed Boat
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,95.95083432,-67.11132173,18.53972957,0,Aircraft
-1,Neptune1,10/3/2018 0:08,40,11.11111111,349.6694658,-67.0278772,18.51641131,0,Ship
-1,Mako1,10/3/2018 0:08,60,16.66666667,280.7338191,-67.11826766,18.51941712,0,Speed Boat
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68082202,-67.13100242,18.50554974,0,Vehicle
-1,Mako1,10/3/2018 0:08,60,16.66666667,280.4283646,-67.11841461,18.51944429,0,Speed Boat
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,95.95083432,-67.10934315,18.53947872,0,Aircraft
-1,Neptune1,10/3/2018 0:08,40,11.11111111,350.1252472,-67.0278947,18.51650449,0,Ship
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68112645,-67.13093286,18.50567547,0,Vehicle
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68112645,-67.13086331,18.50580119,0,Vehicle
-1,Mako1,10/3/2018 0:08,60,16.66666667,280.1181689,-67.11856171,18.51947073,0,Speed Boat
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,99.16926912,-67.10737246,18.53917713,0,Aircraft
-1,Neptune1,10/3/2018 0:08,40,11.11111111,350.2392689,-67.02791202,18.5165977,0,Ship
-1,Mako1,10/3/2018 0:08,60,16.66666667,279.8024541,-67.11870895,18.51949643,0,Speed Boat
-1,Neptune1,10/3/2018 0:08,40,11.11111111,350.3534645,-67.02792913,18.51669095,0,Ship
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,99.16926912,-67.10541034,18.53882885,0,Aircraft
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68112645,-67.13079376,18.50592692,0,Vehicle
-1,Mako1,10/3/2018 0:08,60,16.66666667,279.4817055,-67.11885635,18.51952137,0,Speed Boat
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68096675,-67.13072421,18.50605265,0,Vehicle
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,101.9236198,-67.1034572,18.53843782,0,Aircraft
-1,Neptune1,10/3/2018 0:08,40,11.11111111,350.4678231,-67.02794606,18.51678422,0,Ship
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,101.9236198,-67.10151318,18.53800781,0,Aircraft
-1,Mako1,10/3/2018 0:08,60,16.66666667,279.1554389,-67.11900388,18.51954554,0,Speed Boat
-1,Badger1,10/3/2018 0:08,60,16.66666667,27.68096675,-67.13065466,18.50617838,0,Vehicle
-1,Neptune1,10/3/2018 0:08,40,11.11111111,350.5819298,-67.02796278,18.51687753,0,Ship
-1,Mako1,10/3/2018 0:08,60,16.66666667,278.8241808,-67.11915155,18.51956892,0,Speed Boat
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,105.230583,-67.09957823,18.53754245,0,Aircraft
-1,Neptune1,10/3/2018 0:08,40,11.11111111,350.6963748,-67.02797931,18.51697087,0,Ship
-1,Badger1,10/3/2018 0:08,60,16.66666667,98.09077119,-67.13057446,18.5062844,0,Vehicle
-1,Neptune1,10/3/2018 0:08,40,11.11111111,350.8106549,-67.02799564,18.51706424,0,Ship
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,106.9234013,-67.09765211,18.53704524,0,Aircraft
-1,Mako1,10/3/2018 0:08,60,16.66666667,278.4871474,-67.11929936,18.51959151,0,Speed Boat
-1,Badger1,10/3/2018 0:08,60,16.66666667,98.09081959,-67.13042624,18.50626441,0,Vehicle
-1,Mako1,10/3/2018 0:08,60,16.66666667,278.1445433,-67.11944731,18.51961329,0,Speed Boat
-1,Neptune1,10/3/2018 0:08,40,11.11111111,350.9251005,-67.02801178,18.51715764,0,Ship
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,106.9234013,-67.09573443,18.53651954,0,Aircraft
-1,Badger1,10/3/2018 0:08,60,16.66666667,98.09081959,-67.13027801,18.50624443,0,Vehicle
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,106.9234013,-67.09382463,18.53596859,0,Aircraft
-1,Neptune1,10/3/2018 0:08,40,11.11111111,351.0395441,-67.02802772,18.51725107,0,Ship
-1,Mako1,10/3/2018 0:08,60,16.66666667,277.7965954,-67.11959539,18.51963424,0,Speed Boat
-1,Badger1,10/3/2018 0:08,60,16.66666667,98.09081959,-67.13012978,18.50622445,0,Vehicle
-1,Neptune1,10/3/2018 0:08,40,11.11111111,351.1543356,-67.02804346,18.51734453,0,Ship
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,106.9234013,-67.09192208,18.53539556,0,Aircraft
-1,Mako1,10/3/2018 0:08,60,16.66666667,277.4421679,-67.1197436,18.51965435,0,Speed Boat
-1,Badger1,10/3/2018 0:08,60,16.66666667,98.09081959,-67.12998155,18.50620447,0,Vehicle
-1,Neptune1,10/3/2018 0:08,40,11.11111111,351.268618,-67.02805901,18.51743802,0,Ship
-1,Mako1,10/3/2018 0:08,60,16.66666667,277.0824645,-67.11989193,18.51967361,0,Speed Boat
-1,Badger1,10/3/2018 0:08,60,16.66666667,98.09081959,-67.12983332,18.50618449,0,Vehicle
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,109.2755554,-67.09002761,18.53479894,0,Aircraft
-1,Badger1,10/3/2018 0:08,60,16.66666667,98.09081959,-67.12968509,18.5061645,0,Vehicle
-1,Neptune1,10/3/2018 0:08,40,11.11111111,351.382745,-67.02807436,18.51753154,0,Ship
-1,Mako1,10/3/2018 0:08,60,16.66666667,276.7293982,-67.12004039,18.519692,0,Speed Boat
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,109.2755554,-67.08814328,18.53417414,0,Aircraft
-1, Sparrow1,10/3/2018 0:08,800,222.2222222,109.2755554,-67.08627025,18.53351952,0,Aircraft
-1,Badger1,10/3/2018 0:08,60,16.66666667,98.09081959,-67.12953686,18.50614452,0,Vehicle
-1,Neptune1,10/3/2018 0:08,40,11.11111111,351.4978945,-67.02808951,18.51762509,0,Ship
-1,Mako1,10/3/2018 0:08,60,16.66666667,276.4241672,-67.12018897,18.5197095,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,351.6121174,-67.02810447,18.51771866,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,276.1243298,-67.12033766,18.51972614,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09081959,-67.12938863,18.50612454,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,113.4955894,-67.08440982,18.53283336,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.0907712,-67.1292404,18.50610456,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,275.823955,-67.12048643,18.51974202,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,114.3686244,-67.08256344,18.53211391,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,351.6121174,-67.02811922,18.51781227,0,Ship
-1,Neptune1,10/3/2018 0:09,40,11.11111111,351.6121174,-67.02813378,18.5179059,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,114.3686244,-67.08073272,18.53135933,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.0907712,-67.12909217,18.50608458,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,275.5236879,-67.1206353,18.51975717,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.0907712,-67.12894395,18.50606459,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,114.3686244,-67.07891431,18.53057837,0,Aircraft
-1,Mako1,10/3/2018 0:09,60,16.66666667,275.2230321,-67.12078424,18.51977158,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,351.6121174,-67.02814814,18.51799956,0,Ship
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.0907712,-67.12879572,18.50604461,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,274.9220019,-67.12093327,18.51978524,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,352.0711726,-67.02816231,18.51809325,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,114.3686244,-67.07710292,18.5297829,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12864749,18.50602463,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,117.1410192,-67.07530518,18.52896012,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,352.1856681,-67.02817628,18.51818696,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,274.620498,-67.12108237,18.51979816,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077119,-67.12849926,18.50600465,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,352.3002331,-67.02819004,18.5182807,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,121.376352,-67.0735288,18.52809669,0,Aircraft
-1,Mako1,10/3/2018 0:09,60,16.66666667,274.3187893,-67.12123153,18.51981034,0,Speed Boat
-1,Mako1,10/3/2018 0:09,60,16.66666667,274.0162273,-67.12138077,18.51982178,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,352.4151024,-67.02820362,18.51837447,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,124.2715799,-67.07178291,18.52717913,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077119,-67.12835103,18.50598466,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,273.7129323,-67.12153006,18.51983247,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,352.5296645,-67.02821699,18.51846826,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,124.2715799,-67.07007873,18.52619372,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077119,-67.1282028,18.50596468,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,352.6444696,-67.02823016,18.51856208,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,124.2715799,-67.06842926,18.52512797,0,Aircraft
-1,Mako1,10/3/2018 0:09,60,16.66666667,273.4090338,-67.12167941,18.51984241,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077119,-67.12805457,18.5059447,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,273.1044863,-67.12182882,18.51985161,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,131.2086022,-67.06683108,18.52399397,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12790634,18.50592472,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,352.7599193,-67.02824314,18.51865592,0,Ship
-1,Neptune1,10/3/2018 0:09,40,11.11111111,352.8742161,-67.02825592,18.51874978,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,131.2086022,-67.06528072,18.52280176,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12775811,18.50590474,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,272.7988329,-67.12197827,18.51986005,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,131.2086022,-67.06377899,18.52155481,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,352.9892146,-67.0282685,18.51884367,0,Ship
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12760988,18.50588475,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,272.4924797,-67.12212777,18.51986774,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,353.1038977,-67.02828088,18.51893759,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,131.2086022,-67.06232689,18.52025608,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12746166,18.50586477,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,272.1852108,-67.12227731,18.51987467,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09047923,-67.12731343,18.50584479,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,353.2187061,-67.02829306,18.51903152,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,139.5689233,-67.06092567,18.51890802,0,Aircraft
-1,Mako1,10/3/2018 0:09,60,16.66666667,271.8766495,-67.12242689,18.51988084,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,141.6666707,-67.05957684,18.51751272,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09047923,-67.1271652,18.50582481,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,271.5671047,-67.1225765,18.51988626,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,353.3339654,-67.02830505,18.51912548,0,Ship
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09047923,-67.12701697,18.50580482,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,271.256594,-67.12272614,18.51989091,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,143.7997801,-67.05828227,18.51607195,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,353.4485945,-67.02831683,18.51921946,0,Ship
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09047923,-67.12686874,18.50578484,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,145.9846139,-67.0570442,18.51458719,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,353.5634578,-67.02832842,18.51931347,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,270.944392,-67.1228758,18.51989479,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,353.5634578,-67.02833981,18.51940749,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,270.6308528,-67.12302548,18.5198979,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09047923,-67.12672051,18.50576486,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,145.9846139,-67.05586526,18.51305975,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12657228,18.50574488,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,145.9846139,-67.05474859,18.5114908,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,353.5634578,-67.028351,18.51950154,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,270.3162783,-67.12317518,18.51990024,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12642405,18.5057249,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,270.0003438,-67.12332489,18.51990181,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,353.5634578,-67.02836199,18.51959561,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,153.0256013,-67.05369786,18.50988141,0,Aircraft
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,155.3683124,-67.05271732,18.50823267,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12627582,18.50570491,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,269.6823485,-67.12347461,18.51990259,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.0234642,-67.02837278,18.5196897,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,157.4473634,-67.0518119,18.50654573,0,Aircraft
-1,Mako1,10/3/2018 0:09,60,16.66666667,269.362971,-67.12362433,18.51990259,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.1380412,-67.02838337,18.51978381,0,Ship
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.1261276,18.50568493,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,159.8716623,-67.05097994,18.50482504,0,Aircraft
-1,Mako1,10/3/2018 0:09,60,16.66666667,269.0418647,-67.12377404,18.5199018,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12597937,18.50566495,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.2530273,-67.02839376,18.51987794,0,Ship
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.3677055,-67.02840396,18.51997209,0,Ship
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12583114,18.50564497,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,268.7193247,-67.12392375,18.51990022,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,162.7273995,-67.05021436,18.50307686,0,Aircraft
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,165.9941642,-67.04952746,18.50129956,0,Aircraft
-1,Mako1,10/3/2018 0:09,60,16.66666667,268.3943696,-67.12407345,18.51989785,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.4614496,-67.02841395,18.52006626,0,Ship
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12568291,18.50562498,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,168.9317239,-67.04893481,18.49949207,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12553468,18.505605,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.4821291,-67.02842375,18.52016044,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,268.0683201,-67.12422313,18.51989468,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.5002919,-67.02843338,18.52025464,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,171.2760212,-67.04845173,18.49765548,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12538645,18.50558502,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,267.7394393,-67.12437279,18.5198907,0,Speed Boat
-1,Mako1,10/3/2018 0:09,60,16.66666667,267.4094731,-67.12452243,18.51988591,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.5209718,-67.02844298,18.52034885,0,Ship
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12523822,18.50556504,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,173.082214,-67.04806853,18.49579772,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12508999,18.50554506,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,174.9054417,-67.04776576,18.49392657,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.5448791,-67.02845255,18.52044306,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,267.076651,-67.12467203,18.51988031,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,176.9030854,-67.04752533,18.49204724,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077121,-67.12494176,18.50552507,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.5717681,-67.02846208,18.52053727,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,266.7416424,-67.1248216,18.5198739,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,178.9270676,-67.04734807,18.49016162,0,Aircraft
-1,Mako1,10/3/2018 0:09,60,16.66666667,266.4048161,-67.12497112,18.51986666,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09077119,-67.12479353,18.50550509,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.6022997,-67.02847156,18.52063148,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,180.9985884,-67.04724023,18.48827127,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09081959,-67.12464531,18.50548511,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.6349335,-67.02848101,18.5207257,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,266.0658004,-67.1251206,18.51985859,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,183.1393036,-67.04720285,18.48637846,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.6712092,-67.0284904,18.52081993,0,Ship
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09081959,-67.12449708,18.50546513,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,265.7235053,-67.12527002,18.51984969,0,Speed Boat
-1,Mako1,10/3/2018 0:09,60,16.66666667,265.3797339,-67.12541939,18.51983995,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09081959,-67.12434885,18.50544515,0,Vehicle
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,185.3719055,-67.04723764,18.4844856,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.6712092,-67.02849973,18.52091415,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,187.5833671,-67.04734696,18.48259527,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09081959,-67.12420062,18.50542516,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.6712092,-67.028509,18.52100839,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,265.0325972,-67.12556869,18.51982936,0,Speed Boat
-1,Mako1,10/3/2018 0:09,60,16.66666667,264.6832654,-67.12571792,18.51981792,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,189.6506125,-67.04753384,18.48071041,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09081959,-67.12405239,18.50540518,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.6712092,-67.0285182,18.52110263,0,Ship
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.8462344,-67.02852733,18.52119688,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,264.3311736,-67.12586708,18.51980563,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,191.7727506,-67.04779727,18.47883375,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09081959,-67.12390416,18.5053852,0,Vehicle
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.8970276,-67.02853638,18.52129113,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,193.9898909,-67.0481319,18.47696731,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09081959,-67.12375593,18.50536522,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,263.975933,-67.12601615,18.51979248,0,Speed Boat
-1,Neptune1,10/3/2018 0:09,40,11.11111111,354.9507201,-67.02854534,18.52138539,0,Ship
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,196.342295,-67.04853917,18.47511389,0,Aircraft
-1,Badger1,10/3/2018 0:09,60,16.66666667,98.09081959,-67.1236077,18.50534523,0,Vehicle
-1,Mako1,10/3/2018 0:09,60,16.66666667,263.61839,-67.12616514,18.51977845,0,Speed Boat
-1, Sparrow1,10/3/2018 0:09,800,222.2222222,198.8747337,-67.04902174,18.47327679,0,Aircraft
-1,Neptune1,10/3/2018 0:09,40,11.11111111,355.0084604,-67.02855422,18.52147966,0,Ship
-1,Mako1,10/3/2018 0:09,60,16.66666667,263.2574672,-67.12631403,18.51976355,0,Speed Boat
-1,Badger1,10/3/2018 0:09,60,16.66666667,132.5105104,-67.12345947,18.50532525,0,Vehicle
